route_id,agency_id,route_short_name,route_long_name,route_type
296,6100826, Dărmăneşti - Dorneşti, Dărmăneşti - Milişăuţi Hm. - Ţibeni h. - Dorneşti,2
297,6100826, Mangalia - Timişoara Nord, Mangalia - Neptun hc. - Costineşti Tabără hc. - Costineşti - Tuzla h. - Eforie Sud - Eforie Nord - Agigea Ecluză Hm. - Agigea Nord - Constanţa - Medgidia - Cernavodă Pod - Feteşti - Ciulniţa - Bucureşti Nord Gr.A - Videle - Roşiori Nord - Caracal - Craiova - Filiaşi - Strehaia hc. - Balota - Drobeta Tr. Severin - Orşova - Băile Herculane - Caransebeş - Lugoj - Topolovăţ - Timişoara Nord,2
298,6100826, Târgu Mureş - Cluj Napoca, Târgu Mureş - Iernut - Luduş - Războieni - Câmpia Turzii - Cluj Napoca,2
299,6100826, Mărăşeşti - Miercurea Ciuc, Mărăşeşti - Pădureni Putna Hm. - Călimăneşti Vrancea h. - Pufeşti Hm. - Domneşti Târg h. - Adjud - Urecheşti Hm. - Cornăţel Moldova h. - Bâlca hc. - Căiuţi Hm. - Borzeşti Bacău - Borzeşti Bacău h. - Oneşti - Trotuş h. - Viişoara h - Târgu Ocna Hm. - Saline hc. - Cireşoaia h. - Dofteana Bacău - Valea Uzului Haltă h. - Valea Uzului Hm. - Comăneşti - Asău Hm. - Caraliţa h. - Goioasa Hm. - Simbrea Hm. - Brusturoasa hc. - Palanca Hm. - Ghimeş - Bolovăniş h. - Lunca de Mijloc Hm. - Tarcău h. - Lunca de Sus Hm. - Utuşoiu h. - Livezi Ciuc - Caracău h. - Nădejdea Hm. - Nădejdea Sat h. - Mihăileni Hm. - Siculeni - Miercurea Ciuc,2
300,6100826, Cluj Napoca - Războieni, Cluj Napoca - Cluj Napoca Est - Apahida - Cojocna Hm. - Tunel Hm. - Boju - Valea Florilor Hm. - Ploscoş h. - Cânepişti h. - Câmpia Turzii - Călăraşi Turda Hm. - Grindeni h. - Războieni,2
301,6100826, Caracal - Sibiu, Caracal - Romula Hm. - Fălcoiu h. - Vlăduleni - Şopârliţa hc. - Piatra Olt - Drăgăşani - Băbeni - Govora - Râmnicu Vâlcea - Călimăneşti - Păuşa h. - Lotru - Câineni - Turnu Roşu hc. - Podu Olt - Tălmaciu Hm. - Sibiu,2
302,6100826, Roşiori Nord - Craiova, Roşiori Nord - Măldăeni Hm. - Mihăeşti Hm. - Radomireşti Hm. - Dăneasa h. - Drăgăneşti Olt - Stoeneşti h. - Fărcaşele Hm. - Caracal - Cezieni h. - Grozăveşti Hm. - Radomiru hc. - Jianca - Ţărţăl h. - Leu Hm. - Pasaju Coşoveni hc. - Malu Mare Hm. - Viaductu Cârcea h. - Banu Mărăcine Hm. - Bordei hc.(900) - Craiova,2
303,6100826, Margina - Lugoj, Margina - Făget - Răchita h. - Mănăştur Hm. - Traian Vuia h. - Susani Bega h. - Cliciova - Nevrincea h. - Balinţ h. - Păru h. - Coşteiu Mare Hm. - Lugoj Nord h. - Lugoj,2
304,6100826, Buziaş - Lugoj, Buziaş - Căpăt h. - Sinia Hm. - Boldur h. - Lugoj,2
305,6100826, Bucureşti Nord Gr.A - Târgovişte, Bucureşti Nord Gr.A - Depoul Buc.Triaj h.(300) - Chitila - Sabareni - Ciocanesti Hm. - Bâldana h. - Ghergani Hm. - Conţeşti h. - Boteni h. - Titu - Dâmbovicioara h. - Podu Rizii h. - Băneşti h. - Movila Dâmboviţa h. - Nucet - Cazaci h. - Văcăreşti h. - Târgovişte,2
306,6100826, Medgidia - Constanţa, Medgidia - Castelu h. - Dorobanţu - Poarta Albă h. - Basarabi - Murfatlar h. - Valul lui Traian - Palas - Constanţa,2
307,6100826, Deda - Târgu Mureş, Deda - Ruşii Munţi h. - Aluniş Mureş Hm. - Halta Aluniş h. - Brâncoveneşti h. - Ideciu de Jos h. - Reghin - Petelea h. - Periş Mureş h. - Gorneşti Mureş h. - Dumbrăvioara Hm. - Târgu Mureş Nord Hm. - Târgu Mureş,2
308,6100826, Timişoara Nord - Jimbolia, Timişoara Nord - Săcălaz h. - Beregsău hcv. - Cărpiniş - Clarii Vii h. - Jimbolia,2
309,6100826, Timişoara Nord - Lugoj, Timişoara Nord - Timişoara Est - Remetea Mare - Izvin h. - Recaş - Şuştra h. - Topolovăţ - Chizătău Hm. - Belinţ Hm. - Jabăr Hm. - Lugoj,2
310,6100826, Bucureşti Nord Gr.B - Covasna Hm., Bucureşti Nord Gr.B - Bucureşti Basarab h. - Carpaţi h. (IIIK) - Pajura Hm. (IIIK) - Depoul Buc.Triaj h. (IIIK) - Chitila - P. mac. R1 Buciumeni - Buftea - Dârza h. - Periş - Scroviştea h. - Crivina - Prahova h. - Brazi - P. M. Ram. Ploieşti Tj. - Ploieşti Vest - Buda - Floreşti Prahova - Bobolia h. - Câmpina - Breaza hc. - Nistoreşti h. - Breaza Nord h. - Comarnic - Posada h. - Valea Largă Hm. - Sinaia Sud h. - Sinaia - Poiana Ţapului hc. - Buşteni - Azuga - Predeal - Timişu de Sus Hm. - Timişu de Jos h. - Dârste - Braşov - Pav. CFR Braşov Triaj h. - Hărman - Ilieni h. - Prejmer Hm. - Chichiş h. - Ozun Hm. - Sfântu Gheorghe - Covasna Hm.,2
311,6100826, Cluj Napoca - Dej Călători, Cluj Napoca - Cluj Napoca Est - Dezmir h. - Apahida - Apahida h. - Jucu Hm. - Răscruci h. - Bonţida Hm. - Fundătura h. - Iclod Hm. - Livada Someş h. - Gherla - Nima h. - Dej Călători,2
312,6100826, Bucureşti Nord Gr.A - Urziceni, Bucureşti Nord Gr.A - Mogoşoaia - P.O. Aeroport h. - Urziceni,2
313,6100826, Botoşani - Suceava Nord, Botoşani - Leorda Hm. - Bucecea Hm - Bursuceni h. - Vereşti - Văratec - Suceava - Suceava Nord,2
314,6100826, Sărmăşag - Satu Mare, Sărmăşag - Sărmăşag h. - Derşida h. - Giorocuţa h. - Supur h. - Supur Haltă hc. - Acâş Hm. - Săcăşeni h. - Tăşnad - Santău h. - Hotoan h. - Tiream h. - Carei - Domăneşti h. - Moftin h. - Gen. Gh. Avramescu Hm. - Sătmărel h. - Satu Mare Sud - Satu Mare,2
315,6100826, Teiuş - Simeria, Teiuş - Coşlariu - Sântimbru h. - Sântimbru  Hm. - Bărăbanţ Hm. - Alba Iulia - Vinţu de Jos - Blandiana Hm. - Tărtăria h. - Balomiru de Câmp h. - Şibot - Aurel Vlaicu - Geoagiu h. - Orăştie - Pricaz h. - Turdaş Hm. - Simeria Veche h. - Simeria,2
316,6100826, Câmpulung Mold. - Suceava, Câmpulung Mold. - Câmpulung Est Hm. - Prisaca Dornei Hm. - Vama - Molid Hm. - Frasin - Gura Humorului Oraş - Gura Humorului Hm. - Berchişeşti Hm. - Lucăceşti Hm. - Ciprian Porumbescu Hm. - Stroieşti - Suceava Vest - Suceava,2
317,6100826, Piteşti - Bucureşti Nord Gr.A, Piteşti - Goleşti - Găeşti - Titu - Bucureşti Nord Gr.A,2
318,6100826, Goleşti - Parcul Kreţulescu h., Goleşti - Ştefăneşti Argeş Hm. - Ciumeşti - Stâlpeni Hm. - Câmpulung - Parcul Kreţulescu h.,2
319,6100826, Nyirabrany - Oradea, Nyirabrany - Valea lui Mihai - Simion h. - Şilindru Hm. - Săcuieni Bihor - Cadia h. - Diosig Hm. - Roşiori Bihor h. - Tămăşeu h. - Biharia Hm. - Episcopia Bihor - Oradea,2
320,6100826, Constanţa - Iaşi, Constanţa - Medgidia - Cernavodă Pod - Feteşti - Movila Hm. - Ţăndărei - Spicu - Făurei - Buzău - Râmnicu Sărat - Focşani - Mărăşeşti - Tecuci Nord hc.(605) - Bârlad - Crasna - Vaslui - Buhăieşti - Bârnova Hm. - Nicolina - Iaşi,2
321,6100826, Constanţa - Mangalia, Constanţa - Agigea Ecluză Hm. - Eforie Nord - Eforie Sud - Tuzla h. - Costineşti - Costineşti Tabără hc. - Pescăruş h. - Neptun hc. - Neptun - Mangalia,2
322,6100826, Bucureşti Nord Gr.A - Timişoara Nord, Bucureşti Nord Gr.A - Videle - Roşiori Nord - Drăgăneşti Olt - Caracal - Craiova - Filiaşi - Strehaia hc. - Igiroasa Hm. - Balota - Drobeta Tr. Severin - Orşova - Băile Herculane - Caransebeş - Lugoj - Timişoara Nord,2
323,6100826, Câmpulung Mold. - Ilva Mică, Câmpulung Mold. - Sadova Hm. - Pojorâta Hm. - Valea Putnei P.M. - Mestecăniş - Iacobeni - Argestru Hm. - Vatra Dornei - Vatra Dornei Băi hc. - Roşu Hm. - Dorna Candrenilor h. - Floreni - Coşna Hm. - Grădiniţa - Larion Hm. - Silhoasa Hm. - Lunca Ilvei - Ilva Mare Hm. - Măgura Ilvei Hm. - Poiana Ilvei - Leşu Ilvei Hm. - Strâmba h. - Ilva Mică,2
324,6100826, Timişoara Nord - Caransebeş, Timişoara Nord - Timişoara Est - Ghiroda h. - Remetea Mare - Izvin h. - Recaş - Şuştra h. - Topolovăţ - Chizătău Hm. - Belinţ Hm. - Jabăr Hm. - Lugoj - Tapia Hm. - Găvojdia - Jena Hm. - Sacu h. - Căvăran - Zăgujeni Hm. - Tibiscu h. - Caransebeş,2
325,6100826, Bucureşti Nord Gr.A - Braşov, Bucureşti Nord Gr.A - Chitila - Buftea - Dârza h. - Periş - Scroviştea h. - Crivina - Prahova h. - Brazi - P. M. Ram. Ploieşti Tj. - Ploieşti Vest - Buda - Floreşti Prahova - Bobolia h. - Câmpina - Breaza hc. - Nistoreşti h. - Breaza Nord h. - Comarnic - Posada h. - Valea Largă Hm. - Sinaia Sud h. - Sinaia - Poiana Ţapului hc. - Buşteni - Azuga - Predeal - Timişu de Sus Hm. - Timişu de Jos h. - Dârste - Braşov,2
326,6100826, Piteşti - Bucureşti Nord Gr.B, Piteşti - Ram. Goleşti - Goleşti - Călineşti Hm. - Leordeni Argeş - Pătroaia Hm. - Găeşti - Găeşti Sud h. - Cojocaru h. - Mătăsaru Hm. - Fusea Hm. - Titu - Boteni h. - Conţeşti h. - Ghergani Hm. - Bâldana h. - Ciocanesti Hm. - Sabareni - Chitila - Depoul Buc.Triaj h. (IIIK) - Pajura Hm. (IIIK) - Carpaţi h. (IIIK) - Bucureşti Basarab h. - Bucureşti Nord Gr.B,2
327,6100826, Teiuş - Cluj Napoca, Teiuş - Aiud Hm. - Mirăslău h. - Decea h. - Unirea Hm. - Unirea hc. - Războieni - Grindeni h. - Călăraşi Turda Hm. - Câmpia Turzii - Cânepişti h. - Ploscoş h. - Valea Florilor Hm. - Boju - Tunel Hm. - Cojocna Hm. - Apahida - Dezmir h. - Cluj Napoca Est - Clujana h. - Cluj Napoca,2
328,6100826, Mangalia - Bucureşti Nord Gr.A, Mangalia - Neptun - Neptun hc. - Costineşti Tabără hc. - Costineşti - Tuzla h. - Eforie Sud - Eforie Nord - Constanţa - Medgidia - Cernavodă Pod - Feteşti - Ciulniţa - Bucureşti Nord Gr.A,2
329,6100826, Urziceni - Bucureşti Nord Gr.A, Urziceni - Bărbuleşti h. - Armăşeşti Hm. - Moldoveni h. - Dridu Hm. - Fierbinti - Greci h. - Moara Vlasiei Hm. - Căciulaţi Hm. - Balotesti Hm. - P.O. Aeroport h. - Odăile h. - Mogoşoaia - Pajura Hm. (700) - Carpaţi h.(700) - Bucureşti Nord Gr.A,2
330,6100826, Simeria - Timişoara Nord, Simeria - Deva - Mintia - Brănişca Hm. - Ilia - Gurasada Hm. - Câmpuri Surduc Hm. - Zam - Petriş pe Mureş h. - Ilteu - Toc h. - Săvârşin - Vărădia h. - Vărădia Hm. - Valea Mureşului h. - Bătuţa Hm. - Căpruţa h. - Bârzava - Conop Hm. - Corfeni h. - Milova - Radna - Păuliş Hm. - Păuliş h. - Ghioroc - Glogovăţ - Arad - Aradu Nou - Valea Viilor Hm. - Şag Hm. - Vinga Hm. - Orţişoara - Băile Călacea - Sânandrei Hm. - Ronaţ Triaj Gr. D - Ronaţ Triaj h. - Ronaţ Triaj Cab.1 h. - Timişoara Nord,2
331,6100826, Cugir  Hm. - Teiuş, Cugir  Hm. - Cugir hc. - Vinerea h. - Şibot - Balomiru de Câmp h. - Tărtăria h. - Blandiana Hm. - Vinţu de Jos - Alba Iulia - Bărăbanţ Hm. - Sântimbru  Hm. - Sântimbru h. - Coşlariu - Teiuş,2
332,6100826, Bucureşti Nord Gr.A - Păuşa h., Bucureşti Nord Gr.A - Videle - Roşiori Nord - Drăgăneşti Olt - Caracal - Piatra Olt - Drăgăşani - Băbeni - Govora - Râmnicu Vâlcea - Călimăneşti - Păuşa h.,2
333,6100826, Buzău - Constanţa, Buzău - Buzău Sud - Tăbărăşti h. - Tăbărăşti Sud h. - Bentu h. - Cilibia Hm. - Movila Oii h. - C.A.Rosetti Hm. - Vizireni h. - CTF Făurei h. - Făurei - Cireşu Hm. - Scărlăteşti hc. - Dudeşti Hm. - Spicu - Murgeanca Hm. - Ţăndărei - Platoneşti h. - Movila Hm. - Feteşti - Ramificaţia Borcea - Cernavodă Pod - Saligny - Mircea Vodă Hm. - Medgidia - Castelu h. - Dorobanţu - Poarta Albă h. - Basarabi - Murfatlar h. - Valul lui Traian - Palas - Constanţa,2
334,6100826, Tecuci - Mărăşeşti, Tecuci - Cosmeşti Hm. - G-ral. E. Grigorescu Hm. - Mărăşeşti,2
335,6100826, Deva - Cluj Napoca, Deva - Săulesti h. - Simeria - Simeria Veche h. - Turdaş Hm. - Pricaz h. - Orăştie - Geoagiu h. - Aurel Vlaicu - Şibot - Balomiru de Câmp h. - Tărtăria h. - Blandiana Hm. - Vinţu de Jos - Alba Iulia - Bărăbanţ Hm. - Sântimbru  Hm. - Sântimbru h. - Coşlariu - Teiuş - Aiud Hm. - Mirăslău h. - Decea h. - Unirea Hm. - Unirea hc. - Războieni - Grindeni h. - Călăraşi Turda Hm. - Câmpia Turzii - Cânepişti h. - Ploscoş h. - Valea Florilor Hm. - Boju - Tunel Hm. - Cojocna Hm. - Apahida - Dezmir h. - Cluj Napoca Est - Clujana h. - Cluj Napoca,2
336,6100826, Bucureşti Nord Gr.A - Braşov, Bucureşti Nord Gr.A - Depoul Buc.Triaj h.(300) - Chitila - Buftea - Dârza h. - Periş - Scroviştea h. - Crivina - Prahova h. - Brazi - P. M. Ram. Ploieşti Tj. - Ploieşti Vest - Buda - Floreşti Prahova - Câmpina - Breaza hc. - Nistoreşti h. - Breaza Nord h. - Comarnic - Posada h. - Valea Largă Hm. - Sinaia Sud h. - Sinaia - Poiana Ţapului hc. - Buşteni - Azuga - Predeal - Timişu de Sus Hm. - Timişu de Jos h. - Dârste - Braşov,2
337,6100826, Oneşti - Comăneşti, Oneşti - Viişoara h - Târgu Ocna Hm. - Saline hc. - Cireşoaia h. - Dofteana Bacău - Valea Uzului Haltă h. - Comăneşti,2
338,6100826, Mangalia - Suceava Nord, Mangalia - Neptun - Neptun hc. - Costineşti Tabără hc. - Costineşti - Eforie Sud - Eforie Nord - Constanţa - Medgidia - Cernavodă Pod - Feteşti - Ţăndărei - Făurei - Buzău - Râmnicu Sărat - Focşani - Mărăşeşti - Adjud - Bacău - Roman - Paşcani - Dolhasca - Vereşti - Suceava - Suceava Nord,2
339,6100826, Ciulniţa - Slobozia Veche, Ciulniţa - Brâncoveni h. - Slobozia Sud Hm. - Slobozia Veche,2
340,6100826, Ilva Mică - Salva, Ilva Mică - Podereia Feldrului h. - Feldru Hm. - Nepos h. - Rebrişoara Hm. - Năsăud - Năsăud h. - Salva,2
341,6100826, Făgăraş - Braşov, Făgăraş - Mândra Oltului h. - Şercaia h. - Şercaia Hm. - Perşani h. - Brădet Hm. - Valea Homorod h. - Vlădeni Ardeal - Dumbrăviţa Bârsei Hm. - Codlea Hm. - Ghimbav Hm. - Bartolomeu - Braşov,2
342,6100826, Călăraşi Sud - Feteşti, Călăraşi Sud - Călăraşi Nord Hm. - Ştefan Vodă h. - Ciulniţa - Ogoarele h. - Perişoru Hm. - Recolta hc. - Jegălia - Ştefan cel Mare h. - Bărăganu Hm. - Feteşti,2
343,6100826, Târgovişte - Titu, Târgovişte - Văcăreşti h. - Cazaci h. - Nucet - Movila Dâmboviţa h. - Băneşti h. - Podu Rizii h. - Dâmbovicioara h. - Titu,2
344,6100826, Siculeni - Miercurea Ciuc, Siculeni - Miercurea Ciuc,2
345,6100826, Lugoj - Buziaş, Lugoj - Boldur h. - Sinia Hm. - Căpăt h. - Buziaş,2
346,6100826, Constanţa - Feteşti, Constanţa - Palas - Valul lui Traian - Murfatlar h. - Basarabi - Poarta Albă h. - Dorobanţu - Castelu h. - Medgidia - Mircea Vodă Hm. - Saligny - Cernavodă Pod - Dunărea Hm. - Ovidiu - Ramificaţia Borcea - Feteşti,2
347,6100826, Oradea - Cluj Napoca, Oradea - Tileagd - Aleşd - Şuncuiuş Hm. - Bratca - Stâna de Vale h. - Bulz Hm. - Piatra Craiului Hm. - Lacu Crişului h. - Negreni h. - Ciucea Hm. - Valea Drăganului h. - Poieni - Bologa h. - Brăişoru Hm. - Huedin - Jebuc h. - Stana Hm. - Gălăşeni h. - Aghireş h. - Aghireş - Dorolţu h. - Macău h. - Gârbău Hm. - Nădăşel h. - Mera Hm. - Rădaia h. - Suceag h. - Baciu Triaj Hm. - Cluj Napoca,2
348,6100826, Braşov - Siculeni, Braşov - Braşov Triaj - Hărman - Ilieni h. - Prejmer Hm. - Chichiş h. - Ozun Hm. - Sfântu Gheorghe - Arcuş h. - Bodoc Hm. - Malnaş h. - Malnaş Băi - Bicsadu Oltului Hm. - Băile Tuşnad Hm. - Tuşnad Sat - Vrabia h. - Sânsimion Hm. - Sântimbru Ciuc h. - Sâncrăieni Hm. - Miercurea Ciuc - Siculeni,2
349,6100826, Braşov - Sighişoara, Braşov - Stupini Hm. - Bod Hm. - Feldioara Hm. - Rotbav h. - Vadu Roşu h. - Măieruş h. - Apaţa - Ormeniş h. - Augustin Hm. - Racoş Hm. - Mateiaş h. - Rupea - Caţa Hm. - Paloş Ardeal h. - Beia Hm. - Archita h - Mureni Hm. - Saschiz h. - Vânători - Albeşti Târnava Hm. - Sighişoara,2
350,6100826, Arad - Timişoara Nord, Arad - Aradu Nou - Valea Viilor Hm. - Şag Hm. - Vinga Hm. - Orţişoara - Băile Călacea - Sânandrei Hm. - Ronaţ Triaj Gr. D - Ronaţ Triaj h. - Ronaţ Triaj Cab.1 h. - Timişoara Nord,2
351,6100826, Simeria - Petroşani, Simeria - Simeria Triaj Gr D - Băcia h. - Băcia Hm. - Batiz h. - Călan Băi - Călan Hm. - Ruşi h. - Măceu h. - Bretea Streiului Hm. - Plopi h. - Covragiu h. - Subcetate - Ciopea h. - Ohaba de sub Piatră h. - Băeşti Hm. - Ruşor h. - Pui - Ponor h. - Livadia h. - Baru Mare - Baru Mare h. - Crivadia Hm. - Merişor Hm. - Băniţa - Peştera Bolii h. - Petroşani Triaj h. - Dep Petroşani h. - Petroşani,2
352,6100826, Baia Mare - Satu Mare, Baia Mare - Buşag Hm. - Cicârlău h. - Ilba h. - Săbişa h. - Seini - Apa Hm. - Medieşu Aurit Hm. - Odoreu h. - Botiz Hm. - Satu Mare,2
353,6100826, Constanţa - Arad, Constanţa - Medgidia - Cernavodă Pod - Feteşti - Ciulniţa - Bucureşti Nord Gr.A - Videle - Roşiori Nord - Drăgăneşti Olt - Caracal - Craiova - Filiaşi - Cărbuneşti - Târgu Jiu - Valea Sadului Hm. - Petroşani - Băniţa - Subcetate - Călan Hm. - Simeria - Deva - Ilia - Săvârşin - Radna - Arad,2
354,6100826, Timişoara Nord - Mangalia, Timişoara Nord - Remetea Mare - Lugoj - Caransebeş - Cruşovăţ - Băile Herculane - Orşova - Drobeta Tr. Severin - Balota - Strehaia hc. - Craiova - Caracal - Roşiori Nord - Videle - Bucureşti Băneasa - Ciulniţa - Feteşti - Constanţa - Agigea Nord - Agigea Ecluză Hm. - Eforie Nord - Eforie Sud - Tuzla h. - Costineşti - Costineşti Tabără hc. - Neptun hc. - Neptun - Mangalia,2
355,6100826, Cluj Napoca - Oradea, Cluj Napoca - Baciu Triaj Hm. - Suceag h. - Rădaia h. - Mera Hm. - Nădăşel h. - Gârbău Hm. - Macău h. - Dorolţu h. - Aghireş - Aghireş h. - Gălăşeni h. - Stana Hm. - Jebuc h. - Huedin - Brăişoru Hm. - Bologa h. - Poieni - Valea Drăganului h. - Ciucea Hm. - Negreni h. - Lacu Crişului h. - Piatra Craiului Hm. - Bulz Hm. - Stâna de Vale h. - Bratca - Bălnaca h. - Şuncuiuş Hm. - Peştera h. - Vadu Crişului h. - Vadu Crişului Hm. - Butan h. - Aleşd h. - Aleşd - Ţeţchea hc. - Telechiu Hm. - Tileagd - Săbolciu h. - Săcădat h. - Oşorhei Hm. - Oradea Est - Oradea,2
356,6100826, Satu Mare - Halmeu, Satu Mare - Ram. Botiz h. - Micula Hm. - Porumbeşti Hm. - Halmeu,2
357,6100826, Lugoj - Simeria, Lugoj - Balinţ h. - Cliciova - Susani Bega h. - Traian Vuia h. - Mănăştur Hm. - Răchita h. - Făget - Margina - Nemeşeşti h. - Coşteiu h. - Holdea Hm. - Ohaba hc. - Lăpugiu h. - Dobra Hm. - Ilia - Bretea Mureşeană h. - Brănişca Hm. - Veţel h. - Mintia h. - Mintia - Deva - Săulesti h. - Simeria,2
358,6100826, Arad - Simeria, Arad - Glogovăţ - Ghioroc - Păuliş h. - Păuliş Hm. - Radna - Milova - Corfeni h. - Conop Hm. - Nadăş h. - Bârzava - Căpruţa h. - Bătuţa Hm. - Valea Mureşului h. - Vărădia Hm. - Vărădia h. - Săvârşin - Toc h. - Ilteu - Petriş pe Mureş h. - Zam - Burjuc h. - Câmpuri Surduc Hm. - Gurasada Hm. - Ilia - Bretea Mureşeană h. - Brănişca Hm. - Veţel h. - Mintia - Deva - Săulesti h. - Simeria,2
359,6100826, Constanţa - Mangalia, Constanţa - Agigea Ecluză Hm. - Eforie Nord - Eforie Sud - Tuzla h. - Costineşti - Costineşti Tabără hc. - Neptun hc. - Mangalia,2
360,6100826, Târgu Neamţ - Paşcani, Târgu Neamţ - Sfântu Mina h. - Plăieşu h. - Timişeşti Hm. - Cristeşti Paşcani hc. - Topile h. - Paşcani,2
361,6100826, Curtea de Argeş - Piteşti, Curtea de Argeş - Băiculeşti h. - Merişani h. - Bascov Hm. - C.I.L. h. - Piteşti Nord - Piteşti,2
362,6100826, Sibiu - Sighişoara, Sibiu - Sibiu h.(203) - Ocna Sibiului Hm. - Băile Ocna Sibiului h. - Mândra h. - Loamneş Hm. - Hăşag h. - Veşeud h. - Şeica Mare h. - Şeica Mare - Agârbiciu h. - Axente Sever h. - Copşa Mică - Târnava h. - Mediaş - Bratei h. - Aţel Hm. - Dumbrăveni - Luna h. - Daneş Hm. - Sighişoara,2
363,6100826, Cluj Napoca - Bucureşti Nord Gr.A, Cluj Napoca - Câmpia Turzii - Războieni - Unirea hc. - Aiud Hm. - Teiuş - Blaj - Copşa Mică - Mediaş - Sighişoara - Braşov - Predeal - Azuga - Buşteni - Sinaia - Câmpina - Ploieşti Vest - Bucureşti Nord Gr.A,2
364,6100826, Oradea - Cluj Napoca, Oradea - Oradea Est - Oşorhei Hm. - Săcădat h. - Săbolciu h. - Tileagd - Telechiu Hm. - Ţeţchea hc. - Aleşd - Aleşd h. - Butan h. - Vadu Crişului Hm. - Vadu Crişului h. - Peştera h. - Şuncuiuş Hm. - Bălnaca h. - Bratca - Stâna de Vale h. - Bulz Hm. - Piatra Craiului Hm. - Lacu Crişului h. - Negreni h. - Ciucea Hm. - Valea Drăganului h. - Poieni - Bologa h. - Brăişoru Hm. - Huedin - Jebuc h. - Stana Hm. - Gălăşeni h. - Aghireş h. - Aghireş - Dorolţu h. - Macău h. - Gârbău Hm. - Nădăşel h. - Mera Hm. - Rădaia h. - Suceag h. - Baciu Triaj Hm. - Cluj Napoca,2
365,6100826, Caracal - Corabia, Caracal - Canton 239+700 h. - Deveselu h. - Frăsinet hc. - Studiniţa h. - Studina hc. - Vişina h. - Vişina Veche hc. - Corabia,2
366,6100826, Jibou - Satu Mare, Jibou - Cuceu Sălaj h. - Poptelec h. - Mirşid Hm. - Zalău Nord - Guruslău h. - Borla Hm. - Bocşa Sălaj h. - Câmpia Sălaj h. - Sărmăşag - Sărmăşag h. - Derşida h. - Giorocuţa h. - Supur h. - Supur Haltă hc. - Acâş Hm. - Săcăşeni h. - Tăşnad - Santău h. - Hotoan h. - Tiream h. - Carei - Domăneşti h. - Moftin h. - Gen. Gh. Avramescu Hm. - Sătmărel h. - Satu Mare Sud - Satu Mare,2
367,6100826, Piatra Olt - Potcoava, Piatra Olt - Criva h. - Slătioara Hm. - Milcov Hm. - Slatina - Recea Hm. - Bâlteni Olt Hm. - Potcoava,2
368,6100826, Piatra Olt - Bucureşti Nord Gr.A, Piatra Olt - Criva h. - Slătioara Hm. - Milcov Hm. - Slatina - Recea Hm. - Bâlteni Olt Hm. - Potcoava - Sineşti Hm. - Corbu - Hârseşti Hm. - Stolnici Hm. - Fâlfani Hm. - Costeşti - Suseni h. - Pârvu h. - Pârvu Hm. - Bradu de Sus - Km. 109+000 h. - Piteşti - Km. 107+000 h. - Ram. Goleşti - Goleşti - Canton 97+770 h. - Călineşti Hm. - Leordeni Argeş - Pătroaia Hm. - Găeşti - Găeşti Sud h. - Cojocaru h. - Mătăsaru Hm. - Fusea Hm. - Titu - Boteni h. - Conţeşti h. - Ghergani Hm. - Bâldana h. - Ciocanesti Hm. - Sabareni - Chitila - Bucureşti Triaj hc. - Bucureşti Nord Gr.A,2
369,6100826, Buzău - Făurei, Buzău - Tăbărăşti h. - Tăbărăşti Sud h. - Bentu h. - Cilibia Hm. - Movila Oii h. - C.A.Rosetti Hm. - Vizireni h. - Făurei,2
370,6100826, Petroşani - Craiova, Petroşani - Lunca Jiului hc. - Livezeni - Strâmbuţa Hm. - Pietrele Albe Hm. - Km. 105+600 h. - Lainici Hm. - Meri - Valea Sadului Hm. - Bumbeşti Hm. - Parângu Hm. - Ezureni h. - Ecaterina Teodoroiu - Ramificaţia C.A.M. h. - Târgu Jiu - Lunca Budieni Hm. - Budieni h. - Copăcioasa Hm. - Scoarţa h. - Pojogeni Hm. - Cărbuneşti - Jupâneşti Hm. - Bărbăteşti Hm. - Musculeşti - Bibeşti Hm. - Turburea Hm. - Gilort Hm. - Floreşti hc. - Ţânţăreni Hm. - Filiaşi - Canton 282 h. - Răcari Hm. - Brădeşti h. - Coţofeni Hm. - Almăj h. - Işalniţa - Işalniţa hc. - Craiova Triaj hc. - Craiova,2
